,file_value_range,measurement,file_name,num_bats,groupsize,video_annot_id,annotation_end_time,posix_end_time
182,0.030000000000001137,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_23_42_hp.WAV,3,multiple,Aditya_2018-08-17_23_42,,
183,1.5400000000000063,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_23_45_hp.WAV,1,single,Aditya_2018-08-17_23_45,,
184,2.5400000000000063,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_23_53_hp.WAV,1,single,Aditya_2018-08-17_23_53,,
185,2.0600000000000023,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_23_56_hp.WAV,2,multiple,Aditya_2018-08-17_23_56,,
186,0.4000000000000057,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_23_58_hp.WAV,1,single,Aditya_2018-08-17_23_58,,
187,3.799999999999997,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_23_65_hp.WAV,2,multiple,Aditya_2018-08-17_23_65,,
188,7.340000000000003,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_23_68_hp.WAV,2,multiple,Aditya_2018-08-17_23_68,,
189,7.019999999999996,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_23_69_hp.WAV,3,multiple,Aditya_2018-08-17_23_69,,
190,4.400000000000006,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_23_70_hp.WAV,4,multiple,Aditya_2018-08-17_23_70,,
191,6.900000000000006,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_23_71_hp.WAV,4,multiple,Aditya_2018-08-17_23_71,,
192,1.4200000000000017,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_23_75_hp.WAV,1,single,Aditya_2018-08-17_23_75,,
193,7.469999999999999,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_23_78_hp.WAV,3,multiple,Aditya_2018-08-17_23_78,,
194,0.3500000000000085,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_23_81_hp.WAV,1,single,Aditya_2018-08-17_23_81,,
195,0.6600000000000108,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_23_82_hp.WAV,1,single,Aditya_2018-08-17_23_82,,
196,1.0799999999999983,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_23_91_hp.WAV,1,single,Aditya_2018-08-17_23_91,,
197,1.490000000000009,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_23_92_hp.WAV,1,single,Aditya_2018-08-17_23_92,,
198,0.45999999999999375,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_34_120_hp.WAV,1,single,Aditya_2018-08-17_34_120,,
199,0.01999999999999602,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_34_12_hp.WAV,1,single,Aditya_2018-08-17_34_12,,
200,0.7399999999999949,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_34_133_hp.WAV,1,single,Aditya_2018-08-17_34_133,,
201,0.0799999999999983,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_34_143_hp.WAV,1,single,Aditya_2018-08-17_34_143,,
202,0.9300000000000068,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_34_147_hp.WAV,1,single,Aditya_2018-08-17_34_147,,
203,0.2799999999999869,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_34_151_hp.WAV,1,single,Aditya_2018-08-17_34_151,,
204,3.8799999999999955,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_34_156_hp.WAV,4,multiple,Aditya_2018-08-17_34_156,,
205,1.1899999999999977,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_34_157_hp.WAV,3,multiple,Aditya_2018-08-17_34_157,,
206,1.4100000000000108,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_34_168_hp.WAV,1,single,Aditya_2018-08-17_34_168,,
207,0.7999999999999972,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_34_170_hp.WAV,1,single,Aditya_2018-08-17_34_170,,
208,1.4500000000000028,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_34_18_hp.WAV,1,single,Aditya_2018-08-17_34_18,,
209,2.3499999999999943,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_34_19_hp.WAV,1,single,Aditya_2018-08-17_34_19,,
210,0.1799999999999926,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_34_201_hp.WAV,1,single,Aditya_2018-08-17_34_201,,
211,,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_34_208_hp.WAV,1,single,Aditya_2018-08-17_34_208,,
212,,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_34_211_hp.WAV,1,single,Aditya_2018-08-17_34_211,,
213,1.1099999999999994,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_34_21_hp.WAV,2,multiple,Aditya_2018-08-17_34_21,,
214,0.060000000000002274,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_34_27_hp.WAV,1,single,Aditya_2018-08-17_34_27,,
215,1.1700000000000017,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_34_2_hp.WAV,1,single,Aditya_2018-08-17_34_2,,
216,3.980000000000004,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_34_32_hp.WAV,2,multiple,Aditya_2018-08-17_34_32,,
217,2.9599999999999937,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_34_35_hp.WAV,2,multiple,Aditya_2018-08-17_34_35,,
218,3.6799999999999926,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_34_38_hp.WAV,2,multiple,Aditya_2018-08-17_34_38,,
219,2.5800000000000125,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_34_40_hp.WAV,1,single,Aditya_2018-08-17_34_40,,
220,1.6599999999999966,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_34_41_hp.WAV,1,single,Aditya_2018-08-17_34_41,,
221,1.2700000000000102,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_34_49_hp.WAV,1,single,Aditya_2018-08-17_34_49,,
222,6.280000000000001,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_34_4_hp.WAV,2,multiple,Aditya_2018-08-17_34_4,,
223,1.5200000000000102,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_34_51_hp.WAV,1,single,Aditya_2018-08-17_34_51,,
