,file_value_range,measurement,file_name,num_bats,groupsize,video_annot_id,annotation_end_time,posix_end_time
0,2.489999999999995,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_21502300_108_hp.WAV,2,multiple,Aditya_2018-08-16_21502300_108,,
1,5.9199999999999875,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_21502300_37_hp.WAV,2,multiple,Aditya_2018-08-16_21502300_37,,
2,5.719999999999999,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_21502300_39_hp.WAV,2,multiple,Aditya_2018-08-16_21502300_39,,
3,4.180000000000007,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_21502300_43_hp.WAV,2,multiple,Aditya_2018-08-16_21502300_43,,
4,5.280000000000001,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_21502300_46_hp.WAV,2,multiple,Aditya_2018-08-16_21502300_46,,
5,5.170000000000002,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_21502300_47_hp.WAV,2,multiple,Aditya_2018-08-16_21502300_47,,
6,4.539999999999992,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_21502300_49_hp.WAV,2,multiple,Aditya_2018-08-16_21502300_49,,
7,0.25,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_169_hp.WAV,2,multiple,Aditya_2018-08-16_2324_169,,
8,4.560000000000002,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_182_hp.WAV,2,multiple,Aditya_2018-08-16_2324_182,,
9,5.719999999999999,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_18_hp.WAV,2,multiple,Aditya_2018-08-16_2324_18,,
10,2.0600000000000023,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_207_hp.WAV,2,multiple,Aditya_2018-08-16_2324_207,,
11,5.579999999999998,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_20_hp.WAV,2,multiple,Aditya_2018-08-16_2324_20,,
12,3.1200000000000045,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_216_hp.WAV,2,multiple,Aditya_2018-08-16_2324_216,,
13,3.200000000000003,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_217_hp.WAV,2,multiple,Aditya_2018-08-16_2324_217,,
14,4.409999999999997,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_218_hp.WAV,3,multiple,Aditya_2018-08-16_2324_218,,
15,4.159999999999997,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_223_hp.WAV,2,multiple,Aditya_2018-08-16_2324_223,,
16,1.1999999999999886,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_229_hp.WAV,2,multiple,Aditya_2018-08-16_2324_229,,
17,5.700000000000003,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_22_hp.WAV,2,multiple,Aditya_2018-08-16_2324_22,,
18,5.319999999999993,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_23_hp.WAV,2,multiple,Aditya_2018-08-16_2324_23,,
19,4.97999999999999,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_26_hp.WAV,2,multiple,Aditya_2018-08-16_2324_26,,
20,4.459999999999994,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_28_hp.WAV,2,multiple,Aditya_2018-08-16_2324_28,,
21,3.0,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_31_hp.WAV,2,multiple,Aditya_2018-08-16_2324_31,,
22,0.7000000000000028,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_41_hp.WAV,2,multiple,Aditya_2018-08-16_2324_41,,
23,5.409999999999997,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_49_hp.WAV,3,multiple,Aditya_2018-08-16_2324_49,,
24,0.7400000000000091,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_52_hp.WAV,2,multiple,Aditya_2018-08-16_2324_52,,
25,3.1299999999999955,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_59_hp.WAV,3,multiple,Aditya_2018-08-16_2324_59,,
26,2.549999999999997,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_7_hp.WAV,2,multiple,Aditya_2018-08-16_2324_7,,
27,2.019999999999996,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_01_24_hp.WAV,2,multiple,Aditya_2018-08-17_01_24,,
28,5.400000000000006,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_01_28_hp.WAV,4,multiple,Aditya_2018-08-17_01_28,,
29,1.8900000000000006,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_01_29_hp.WAV,3,multiple,Aditya_2018-08-17_01_29,,
30,3.719999999999999,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_01_39_hp.WAV,2,multiple,Aditya_2018-08-17_01_39,,
31,2.5400000000000063,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,2,multiple,Aditya_2018-08-17_01_44,,
32,2.200000000000003,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,2,multiple,Aditya_2018-08-17_01_47,,
33,0.8800000000000097,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_01_75_hp.WAV,2,multiple,Aditya_2018-08-17_01_75,,
34,3.0900000000000034,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_23_115_hp.WAV,3,multiple,Aditya_2018-08-17_23_115,,
35,3.480000000000004,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_23_137_hp.WAV,2,multiple,Aditya_2018-08-17_23_137,,
36,5.170000000000002,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_23_157_hp.WAV,2,multiple,Aditya_2018-08-17_23_157,,
37,3.280000000000001,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_23_170_hp.WAV,2,multiple,Aditya_2018-08-17_23_170,,
38,1.9699999999999989,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_23_172_hp.WAV,2,multiple,Aditya_2018-08-17_23_172,,
39,2.3700000000000045,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_23_173_hp.WAV,3,multiple,Aditya_2018-08-17_23_173,,
40,3.960000000000008,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_23_196_hp.WAV,2,multiple,Aditya_2018-08-17_23_196,,
41,0.030000000000001137,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_23_42_hp.WAV,3,multiple,Aditya_2018-08-17_23_42,,
42,2.0600000000000023,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_23_56_hp.WAV,2,multiple,Aditya_2018-08-17_23_56,,
43,3.799999999999997,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_23_65_hp.WAV,2,multiple,Aditya_2018-08-17_23_65,,
44,7.340000000000003,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_23_68_hp.WAV,2,multiple,Aditya_2018-08-17_23_68,,
45,7.019999999999996,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_23_69_hp.WAV,3,multiple,Aditya_2018-08-17_23_69,,
46,4.400000000000006,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_23_70_hp.WAV,4,multiple,Aditya_2018-08-17_23_70,,
47,6.900000000000006,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_23_71_hp.WAV,4,multiple,Aditya_2018-08-17_23_71,,
48,7.469999999999999,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_23_78_hp.WAV,3,multiple,Aditya_2018-08-17_23_78,,
49,3.8799999999999955,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_34_156_hp.WAV,4,multiple,Aditya_2018-08-17_34_156,,
50,1.1899999999999977,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_34_157_hp.WAV,3,multiple,Aditya_2018-08-17_34_157,,
51,1.1099999999999994,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_34_21_hp.WAV,2,multiple,Aditya_2018-08-17_34_21,,
52,3.980000000000004,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_34_32_hp.WAV,2,multiple,Aditya_2018-08-17_34_32,,
53,2.9599999999999937,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_34_35_hp.WAV,2,multiple,Aditya_2018-08-17_34_35,,
54,3.6799999999999926,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_34_38_hp.WAV,2,multiple,Aditya_2018-08-17_34_38,,
55,6.280000000000001,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_34_4_hp.WAV,2,multiple,Aditya_2018-08-17_34_4,,
56,2.8800000000000097,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_34_64_hp.WAV,2,multiple,Aditya_2018-08-17_34_64,,
57,2.8699999999999903,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_34_72_hp.WAV,2,multiple,Aditya_2018-08-17_34_72,,
58,7.650000000000006,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_34_81_hp.WAV,2,multiple,Aditya_2018-08-17_34_81,,
59,1.559999999999988,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_45_116_hp.WAV,2,multiple,Aditya_2018-08-17_45_116,,
60,1.5,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_45_118_hp.WAV,4,multiple,Aditya_2018-08-17_45_118,,
61,0.44000000000001194,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_45_119_hp.WAV,2,multiple,Aditya_2018-08-17_45_119,,
62,0.2400000000000091,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_45_135_hp.WAV,2,multiple,Aditya_2018-08-17_45_135,,
63,1.3400000000000034,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_45_162_hp.WAV,2,multiple,Aditya_2018-08-17_45_162,,
64,1.2999999999999972,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_45_164_hp.WAV,2,multiple,Aditya_2018-08-17_45_164,,
65,0.27000000000001023,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_56_11_hp.WAV,4,multiple,Aditya_2018-08-17_56_11,,
66,0.9300000000000068,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_56_23_hp.WAV,3,multiple,Aditya_2018-08-17_56_23,,
67,3.5200000000000102,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_56_31_hp.WAV,2,multiple,Aditya_2018-08-17_56_31,,
68,1.3599999999999994,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_56_58_hp.WAV,3,multiple,Aditya_2018-08-17_56_58,,
69,0.04000000000000625,dominant_frequencies,matching_annotaudio_Aditya_2018-08-19_0120-0200_104_hp.WAV,2,multiple,Aditya_2018-08-19_0120-0200_104,,
70,3.780000000000001,dominant_frequencies,matching_annotaudio_Aditya_2018-08-19_0120-0200_117_hp.WAV,2,multiple,Aditya_2018-08-19_0120-0200_117,,
71,3.3800000000000097,dominant_frequencies,matching_annotaudio_Aditya_2018-08-19_0120-0200_71_hp.WAV,2,multiple,Aditya_2018-08-19_0120-0200_71,,
72,5.320000000000007,dominant_frequencies,matching_annotaudio_Aditya_2018-08-19_0120-0200_79_hp.WAV,3,multiple,Aditya_2018-08-19_0120-0200_79,,
73,7.179999999999993,dominant_frequencies,matching_annotaudio_Aditya_2018-08-19_0120-0200_87_hp.WAV,2,multiple,Aditya_2018-08-19_0120-0200_87,,
74,2.8400000000000034,dominant_frequencies,matching_annotaudio_Aditya_2018-08-19_0120-0200_88_hp.WAV,3,multiple,Aditya_2018-08-19_0120-0200_88,,
75,3.760000000000005,dominant_frequencies,matching_annotaudio_Aditya_2018-08-19_0120-0200_90_hp.WAV,3,multiple,Aditya_2018-08-19_0120-0200_90,,
76,2.5500000000000114,dominant_frequencies,matching_annotaudio_Aditya_2018-08-19_23_31_hp.WAV,2,multiple,Aditya_2018-08-19_23_31,,
77,,dominant_frequencies,matching_annotaudio_Aditya_2018-08-19_23_34_hp.WAV,2,multiple,Aditya_2018-08-19_23_34,,
78,5.070000000000007,dominant_frequencies,matching_annotaudio_Aditya_2018-08-19_23_37_hp.WAV,3,multiple,Aditya_2018-08-19_23_37,,
79,6.219999999999999,dominant_frequencies,matching_annotaudio_Aditya_2018-08-19_23_4_hp.WAV,2,multiple,Aditya_2018-08-19_23_4,,
80,1.0,dominant_frequencies,matching_annotaudio_Aditya_2018-08-19_23_5_hp.WAV,2,multiple,Aditya_2018-08-19_23_5,,
81,4.239999999999995,dominant_frequencies,matching_annotaudio_Aditya_2018-08-20_0200-0300_18_hp.WAV,3,multiple,Aditya_2018-08-20_0200-0300_18,,
82,2.4599999999999937,dominant_frequencies,matching_annotaudio_Aditya_2018-08-20_0200-0300_43_hp.WAV,2,multiple,Aditya_2018-08-20_0200-0300_43,,
