,Unnamed: 0,ifm_start,ifm_peak_freq_resolution,ifm_terminal_frequency,ifm_duration,ifm_peak_frequency,ifm_rms,ifm_stop,ifm_peak_amplitude,ifm_region_id,cf_start,cf_peak_freq_resolution,cf_terminal_frequency,cf_duration,cf_peak_frequency,cf_rms,cf_stop,cf_peak_amplitude,cf_region_id,tfm_start,tfm_peak_freq_resolution,tfm_terminal_frequency,tfm_duration,tfm_peak_frequency,tfm_rms,tfm_stop,tfm_peak_amplitude,tfm_region_id,audio_file,terminal_frequency_threshold,video_annot_id,num_bats,0,duration,peak_freq_resolution,ifm-cf_dbratio,tfm-cf_dbratio,ifm-peak_db,tfm-peak_db,tfm_dbrms,ifm_dbrms,cf_dbrms,cf-peak_db,ifm_rmsdb,tfm_rmsdb,cf_rmsdb,ifm_bw,tfm_bw,annot_end_time,annot_start_time,posix_end_time,posix_start_time,groupsize
10,76,0.000708,2212.389380530973,95.98214285714288,0.8960000000000002,100446.42857142858,0.009688468954827148,0.001604,0.02374267578125,fm1,0.001604,130.61650992685477,101907.49934674682,15.308,101.90749934674682,0.03152614969828034,0.016912,0.064453125,cf1,0.016912,1322.7513227513227,95.07978723404256,1.504,103058.51063829787,0.015162801067528426,0.018416,0.038177490234375,fm2,segment_matching_annotaudio_Aditya_2018-08-17_01_10_hp,-10,Aditya_2018-08-17_01_10,1,,,,,4.184250738073948,,-16.789767706350972,-24.32073219851974,,-28.50498293659369,-22.171385298211867,-40.274896960544126,-36.38441125666315,-30.0265813315674,5.925356489603947,6.827712112704263,2018-08-17 00:05:27,2018-08-17 00:05:25,1534457127.0,1534457125.0,single
11,77,0.00084,1072.961373390558,94.6236559139785,1.86,104301.0752688172,0.03272216652474108,0.0027,0.0692138671875,fm1,0.0027,154.51174289245986,108766.23376623377,12.936,108.99814471243043,0.04765282566291575,0.015636,0.091156005859375,cf1,0.015636,874.1258741258741,92.98245614035089,2.28,107017.54385964911,0.037224250166231286,0.017916,0.090423583984375,fm2,segment_matching_annotaudio_Aditya_2018-08-17_01_13_hp,-10,Aditya_2018-08-17_01_13,1,,,,,-13.10480039459568,,-34.10434833929268,-42.07206879305421,,-28.967268398458533,-23.02924210422453,-29.703158990851335,-28.58348083562477,-26.438226839263294,14.37448879845193,16.01568857207954,2018-08-17 00:06:51,2018-08-17 00:06:51,1534457211.0,1534457211.0,single
12,90,0.000464,1497.005988023952,99.84984984984989,1.332,108108.10810810812,0.02128866640762874,0.001796,0.03729248046875,fm1,0.001796,47.837734404898576,109641.14832535882,41.8,109.66507177033493,0.055414503704399,0.043596,0.13397216796875,cf1,0.043596,1748.2517482517483,100.0,1.14,107894.73684210527,0.02471855851714184,0.044736,0.04656982421875,fm2,segment_matching_annotaudio_Aditya_2018-08-17_01_58_hp,-10,Aditya_2018-08-17_01_58,1,,,,-8.843885380356216,-8.479456865533955,-27.683042767241897,-28.191985211491488,-33.21724601906017,-33.581674533882435,-24.73778915352621,-18.523414274475016,-33.4370308670045,-32.13953718161943,-25.127531039579715,9.815221920485056,9.665071770334936,2018-08-17 00:22:19,2018-08-17 00:22:17,1534458139.0,1534458137.0,single
13,91,4e-05,1196.1722488038274,91.72661870503596,1.668,101918.46522781775,0.005066981665057611,0.001708,0.01080322265625,fm1,0.001708,130.89005235602093,103953.9146373396,15.276,104.01937680020947,0.014468259108317094,0.016984,0.031524658203125,cf1,0.016984,1295.3367875647666,93.09895833333331,1.536,103515.625,0.005121430571333146,0.01852,0.01214599609375,fm2,segment_matching_annotaudio_Aditya_2018-08-17_01_65_hp,-10,Aditya_2018-08-17_01_65,1,,,,-11.550841435500939,-18.57458656500047,-24.765986419918427,-32.06455756854605,-36.23166776964711,-29.207922640147576,-17.657081204646644,-9.67759805637235,-45.905013344140045,-45.81217420839204,-36.791674443460366,12.292758095173514,10.920418466876159,2018-08-17 00:23:34,2018-08-17 00:23:32,1534458214.0,1534458212.0,single
14,94,0.0007160000000000001,1953.125,100.39370078740158,1.016,105314.96062992128,0.009412343893799392,0.001732,0.01983642578125,fm1,0.001732,112.35955056179779,108395.1449763992,17.796,108.67610699033493,0.0254977466108319,0.019528,0.051300048828125,cf1,0.019528,1420.4545454545455,102.56410256410258,1.4040000000000001,106125.35612535613,0.013057333881227649,0.020932,0.0374755859375,fm2,segment_matching_annotaudio_Aditya_2018-08-17_01_80_hp,-10,Aditya_2018-08-17_01_80,1,,,,,-0.26952459699842873,,-17.371126215839453,-25.230633318874432,,-24.961108721876002,-19.336297502899328,-40.52604427239585,-37.68290981324667,-31.8699639816926,8.282406202933343,6.11200442623235,2018-08-17 00:33:23,2018-08-17 00:33:20,1534458803.0,1534458800.0,single
15,95,0.000968,3125.0,103.7735849056604,0.636,108490.56603773586,0.006791380885321118,0.001604,0.01580810546875,fm1,0.001604,148.98688915375448,106780.92399403876,13.42,106.92995529061103,0.034385444893102204,0.015024,0.06329345703125,cf1,0.015024,1077.5862068965516,100.10822510822511,1.848,104437.22943722946,0.013139156259117964,0.016872,0.036712646484375,fm2,segment_matching_annotaudio_Aditya_2018-08-17_01_81_hp,-10,Aditya_2018-08-17_01_81,1,,,,-7.608161925060401,-2.894436776489677,-30.188239599248014,-23.716973732063984,-31.374136416747717,-36.087861565318434,-28.47969964025804,-20.760784941049327,-43.36083824074745,-37.628650448605924,-29.272507044080953,3.156370384950642,6.821730182385917,2018-08-17 00:35:39,2018-08-17 00:35:38,1534458939.0,1534458938.0,single
16,121,,,,,,,,,,0.000936,150.69318866787222,104267.18938480096,13.263999999999998,104.4179734620024,0.032442813462086065,0.0142,0.05950927734375,cf1,0.0142,1412.4293785310736,94.19263456090651,1.412,102691.21813031164,0.017844665503919516,0.015612,0.041229248046875,fm1,segment_matching_annotaudio_Aditya_2018-08-17_12_8_hp,-10,Aditya_2018-08-17_12_8,1,,,,,1.8969824309980847,,-26.575521349199448,-34.01943888618024,,-35.91642131717833,-29.465366808879036,,-34.96983176858333,-29.777629810501995,,10.225338901095878,2018-08-17 01:09:21,2018-08-17 01:09:21,1534460961.0,1534460961.0,single
17,107,0.000576,2032.520325203252,98.97959183673467,0.98,103061.22448979592,0.042277024887833824,0.001556,0.07373046875,fm1,0.001556,43.0366672404889,104717.22475682187,46.468,104.76026512869072,0.17763830559871666,0.048024,0.354736328125,cf1,0.048024,1736.111111111111,98.77622377622376,1.1440000000000001,102272.72727272726,0.03729781524078564,0.049168,0.07037353515625,fm2,segment_matching_annotaudio_Aditya_2018-08-17_12_21_hp,-10,Aditya_2018-08-17_12_21,1,,,,,-7.977150595030963,,-37.53921356010162,-44.24528211104649,,-36.26813151601553,-30.171124540236352,-27.477911647849744,-28.566332134153257,-15.009267559847554,5.780673291956045,5.9840413524669565,2018-08-17 01:16:34,2018-08-17 01:16:32,1534461394.0,1534461392.0,single
18,109,0.00078,2631.578947368421,97.0744680851064,0.752,99734.04255319152,0.004688717573215637,0.001532,0.00970458984375,fm1,0.001532,57.20823798627003,102471.67868177137,34.956,102.61471564252203,0.017837273357280425,0.036488,0.03521728515625,cf1,0.036488,1445.086705202312,91.56976744186048,1.3760000000000001,101017.44186046511,0.0077889970509415285,0.037864,0.0167236328125,fm2,segment_matching_annotaudio_Aditya_2018-08-17_12_29_hp,-10,Aditya_2018-08-17_12_29,1,,,,-3.7235143418435,0.6415936601922139,-26.429819138810625,-21.337963915162803,-28.37755584674725,-32.74266384878296,-29.019149506939463,-23.81923403304123,-46.57891852751368,-42.170369211847586,-34.97343064089035,5.540247557415627,11.044948200661558,2018-08-17 01:19:58,2018-08-17 01:19:57,1534461598.0,1534461597.0,single
19,110,0.000572,1712.3287671232874,95.36082474226805,1.1640000000000001,102233.67697594504,0.01244339521114941,0.001736,0.031768798828125,fm1,0.001736,146.88601645123384,102189.24478401412,13.612,102.33617396414928,0.026641644213468558,0.015348,0.053436279296875,cf1,0.015348,1082.2510822510824,85.86956521739131,1.84,101086.95652173914,0.010736026618084446,0.017188,0.023101806640625,fm2,segment_matching_annotaudio_Aditya_2018-08-17_12_33_hp,-10,Aditya_2018-08-17_12_33,1,,,,-3.724796997506752,-7.7703844093356125,-17.935487921491564,-21.365838072349973,-28.08735848611725,-24.04177107428839,-20.31697407678164,-14.074818165270536,-38.10122210305614,-39.38312840834357,-31.48877951585967,6.975349221881232,16.466608746757963,2018-08-17 01:21:42,2018-08-17 01:21:41,1534461702.0,1534461701.0,single
20,111,0.0001,1953.125,97.44094488188976,1.016,97440.94488188977,0.01538796338880206,0.001116,0.028594970703125,fm1,0.001116,41.65972337943676,104583.33333333331,48.0,104.77083333333331,0.03095728494663557,0.049116,0.076080322265625,cf1,0.049116,1666.666666666667,96.4765100671141,1.192,103187.91946308725,0.006582416077000482,0.050308,0.0130615234375,fm2,segment_matching_annotaudio_Aditya_2018-08-17_12_39_hp,-10,Aditya_2018-08-17_12_39,1,,,,-4.886655095902549,-7.1777033374541865,-31.57872384961649,-31.896098671058606,-41.17902862206112,-38.887980380509475,-34.00132528460693,-27.105632840024125,-36.256377112836226,-43.63229338512284,-30.184742706811065,7.329888451443549,8.294323266219218,2018-08-17 01:26:06,2018-08-17 01:26:04,1534461966.0,1534461964.0,single
21,113,0.0,741.8397626112759,94.35364041604757,2.692,102526.0029717682,0.011648430852650242,0.0026920000000000004,0.02740478515625,fm1,0.0026920000000000004,85.76329331046313,103105.16383599244,23.316,103.27671984903071,0.027744473231621058,0.026008,0.0675048828125,cf1,0.026008,2000.0,94.75806451612905,0.992,98790.32258064515,0.00517515734802945,0.027000000000000003,0.012115478515625,fm2,segment_matching_annotaudio_Aditya_2018-08-17_12_44_hp,-10,Aditya_2018-08-17_12_44,1,,,,-7.3549397742374945,-9.454298672653099,-26.27559510626273,-27.818914202508715,-35.95950303460032,-33.860144136184694,-26.50520436194721,-20.989451333477906,-38.67465148062776,-45.721528823345274,-31.13647032942881,8.92307943298314,8.51865533290166,2018-08-17 01:28:28,2018-08-17 01:28:27,1534462108.0,1534462107.0,single
22,116,0.0004480000000000001,1184.8341232227488,92.85714285714288,1.6800000000000002,102976.19047619047,0.008590022585398784,0.002128,0.0203857421875,fm1,0.002128,115.84800741427247,104924.68134414832,17.26,104.98261877172655,0.016334361175897875,0.019388,0.0360107421875,cf1,0.019388,1059.322033898305,89.36170212765958,1.88,92553.19148936168,0.005405711431375715,0.021268,0.014434814453125,fm2,segment_matching_annotaudio_Aditya_2018-08-17_12_68_hp,-10,Aditya_2018-08-17_12_68,1,,,,,-2.1950054937763026,,-20.73766878731749,-30.675909445147504,,-28.480903951371204,-22.701155498053808,-41.32011388588698,-45.34294283203608,-35.73795691548508,12.125475914583673,15.620916644066966,2018-08-17 01:39:16,2018-08-17 01:39:15,1534462756.0,1534462755.0,single
23,98,0.0009,1736.111111111111,95.27972027972028,1.1440000000000001,104020.97902097902,0.007383366047897796,0.002044,0.015716552734375,fm1,0.002044,129.73533990659055,104723.59200622892,15.412,104.85336101738905,0.02539610817330344,0.017456,0.056304931640625,cf1,0.017456,791.1392405063292,91.66666666666669,2.52,103571.42857142858,0.018327280340686758,0.019976,0.04156494140625,fm2,segment_matching_annotaudio_Aditya_2018-08-17_12_101_hp,-10,Aditya_2018-08-17_12_101,1,,,,-3.2649321515880416,-2.1452539963614745,-23.19613769477698,-20.87436566959333,-28.583480835624773,-29.703158990851325,-26.43822683926329,-20.80429424711179,-42.63491199727916,-34.73803953945138,-31.904656634813435,9.573640737668772,13.186694350722362,2018-08-17 01:47:03,2018-08-17 01:47:03,1534463223.0,1534463223.0,single
24,146,0.000212,5434.782608695652,90.65934065934069,0.364,101648.35164835166,0.00302267617387044,0.000576,0.006561279296875,fm1,0.000576,129.06556530717606,103601.8590240124,15.492,103.66640846888717,0.015722235080988096,0.016068,0.031951904296875,cf1,0.016068,1126.1261261261259,93.11512415349887,1.772,101015.8013544018,0.006680819288995206,0.01784,0.0157470703125,fm2,segment_matching_annotaudio_Aditya_2018-08-17_23_91_hp,-10,Aditya_2018-08-17_23_91,1,,,,-9.396525553449713,-3.8140412045265375,-23.98539672132531,-16.133784225388027,-22.683650142021893,-28.26613449094507,-18.86960893749536,-13.463056012633054,-50.39216754558832,-43.50340550835849,-36.06971428763699,13.007067809546482,10.551284315388301,2018-08-17 02:25:45,2018-08-17 02:25:42,1534465545.0,1534465542.0,single
25,147,0.0002,1543.20987654321,95.49689440993788,1.288,97826.08695652176,0.0274887730932759,0.0014880000000000002,0.05682373046875,fm1,0.0014880000000000002,109.69723562966213,109117.84068466096,18.228,109.61158657011194,0.06001653607129258,0.019716,0.124176025390625,cf1,0.019716,1068.3760683760684,91.00642398286935,1.868,100642.39828693793,0.02988122270420768,0.021584,0.067596435546875,fm2,segment_matching_annotaudio_Aditya_2018-08-17_23_92_hp,-10,Aditya_2018-08-17_23_92,1,,,,-5.582156970401906,-9.604985916551,-33.813469449683446,-36.811775884438134,-45.34294283203607,-41.320113885886975,-35.73795691548508,-28.87135855307185,-31.216892871890916,-30.492032713554448,-24.434581480634403,14.114692160174062,18.605162587242578,2018-08-17 02:27:32,2018-08-17 02:27:31,1534465652.0,1534465651.0,single
26,123,0.000492,2212.389380530973,95.98214285714288,0.8960000000000002,101562.5,0.06823836220858429,0.001388,0.120208740234375,fm1,0.001388,132.06550449022714,103131.60676532767,15.136000000000003,103.59408033826638,0.08129066104024138,0.016524,0.156982421875,cf1,0.016524,1091.703056768559,85.5263157894737,1.824,101973.68421052633,0.06681370330927275,0.018348,0.135223388671875,fm2,segment_matching_annotaudio_Aditya_2018-08-17_23_100_hp,-10,Aditya_2018-08-17_23_100,1,,,,-14.088331196666493,-8.356143404524977,-36.022403504289706,-28.703686152397466,-37.628650448605924,-43.360838240747455,-29.272507044080953,-23.972823658133922,-23.319428104662382,-23.502689115379983,-21.799186896644265,7.611937481123503,18.067764548792677,2018-08-17 02:29:09,2018-08-17 02:29:08,1534465749.0,1534465748.0,single
27,132,3.6e-05,1666.666666666667,91.97324414715716,1.196,99498.32775919733,0.00902541624154346,0.001232,0.018218994140625,fm1,0.001232,94.16195856873823,101855.33998869846,21.236,101.90242983612734,0.018578412498418625,0.022468,0.042266845703125,cf1,0.022468,1344.0860215053765,87.16216216216218,1.48,98648.64864864864,0.008937064822055932,0.023948,0.019012451171875,fm2,segment_matching_annotaudio_Aditya_2018-08-17_23_157_hp,-10,Aditya_2018-08-17_23_157,2,,,,-8.760986921525117,-0.16051390904764928,-28.20561013920773,-19.07028343291873,-24.275762132233428,-32.8762351447109,-24.115248223185784,-16.434459720721417,-40.89065519623131,-40.97610184083793,-34.61982797329747,9.929185688970174,14.740267673965166,2018-08-17 02:42:36,2018-08-17 02:42:34,1534466556.0,1534466554.0,multiple
28,133,0.0008759999999999999,1302.0833333333333,92.93193717277488,1.5279999999999998,96204.18848167539,0.006429180791940635,0.002404,0.015472412109375,fm1,0.002404,90.1875901875902,103418.72632148658,22.172,103.64423597329967,0.015342668434425982,0.024576,0.0316162109375,cf1,0.024576,1141.552511415525,89.81693363844396,1.748,104118.99313501145,0.006791024943541065,0.026324,0.018035888671875,fm2,segment_matching_annotaudio_Aditya_2018-08-17_23_168_hp,-10,Aditya_2018-08-17_23_168,1,,,,-8.286471613368928,-7.542973994181006,-30.11148602495116,-28.638946302589012,-37.47720069907521,-38.22069831826313,-29.9342267048942,-24.6113644060853,-43.836887229557206,-43.36129348719771,-36.28198200518207,10.71229880052479,13.827302334855718,2018-08-17 02:47:11,2018-08-17 02:47:10,1534466831.0,1534466830.0,single
29,134,0.00046,1470.588235294117,92.92035398230088,1.356,101032.44837758114,0.007087286332732146,0.001816,0.014556884765625,fm1,0.001816,65.39366989275436,103237.41007194245,30.58,103.43361674296926,0.01999525917130079,0.032396,0.04351806640625,cf1,0.032396,1054.8523206751054,91.6313559322034,1.888,99046.61016949153,0.0075994629880949205,0.034283999999999995,0.017608642578125,fm2,segment_matching_annotaudio_Aditya_2018-08-17_23_186_hp,-10,Aditya_2018-08-17_23_186,1,,,,-10.040884186863217,-12.823936577154234,-24.0274388636101,-25.538040945567797,-35.637395424252894,-32.85434303396186,-22.813458847098648,-15.609803473745457,-42.990400419939576,-42.384341916350294,-33.98145924652683,10.513262760668383,11.80226081076586,2018-08-17 02:52:55,2018-08-17 02:52:53,1534467175.0,1534467173.0,single
30,135,0.000456,1428.5714285714291,94.82758620689657,1.392,103448.27586206897,0.011699129355753016,0.001848,0.026824951171875,fm1,0.001848,140.05602240896357,104890.69506726458,14.272,105.10089686098654,0.03291517924566404,0.01612,0.062744140625,cf1,0.01612,1275.5102040816328,94.62915601023019,1.564,104219.94884910488,0.014140175211654112,0.017684000000000002,0.030487060546875,fm2,segment_matching_annotaudio_Aditya_2018-08-17_23_187_hp,-10,Aditya_2018-08-17_23_187,1,,,,-10.549757882832663,0.1392551193359813,-36.43445972072142,-24.98907128929277,-32.29872225482748,-42.98773525699614,-32.43797737416346,-26.519192425207013,-38.63692914125016,-36.99090418280063,-29.652075510699273,10.273310654089975,10.471740850756353,2018-08-17 02:54:49,2018-08-17 02:54:46,1534467289.0,1534467286.0,single
31,136,0.000284,1497.005988023952,97.13855421686749,1.328,104668.67469879518,0.012333628380759095,0.0016120000000000002,0.028839111328125,fm1,0.0016120000000000002,148.63258026159338,104922.66508030934,13.447999999999999,105.14574657941701,0.02408422450578099,0.01506,0.0499267578125,cf1,0.01506,1131.2217194570135,98.86363636363637,1.76,105113.63636363637,0.012949088518467784,0.016819999999999998,0.03155517578125,fm2,segment_matching_annotaudio_Aditya_2018-08-17_23_193_hp,-10,Aditya_2018-08-17_23_193,1,,,,-9.598917967167832,1.2028868107756736,-33.931290407314165,-21.04607596466737,-28.60928193590496,-39.41108671384846,-29.812168746680637,-23.972823658133922,-38.17818282504865,-37.75521600668376,-32.36534666171151,8.007192362549512,6.282110215780631,2018-08-17 02:57:14,2018-08-17 02:57:11,1534467434.0,1534467431.0,single
32,137,0.00062,1184.8341232227488,92.85714285714288,1.6800000000000002,102976.19047619047,0.011705355425591148,0.0023,0.0225830078125,fm1,0.0023,121.71372930866602,105125.39566593623,16.428,105.36888239590944,0.030438533227656564,0.018728,0.067352294921875,cf1,0.018728,651.0416666666666,89.96088657105605,3.068,102672.75097783572,0.03329453316891609,0.021796,0.075439453125,fm2,segment_matching_annotaudio_Aditya_2018-08-17_23_196_hp,-10,Aditya_2018-08-17_23_196,1,,,,-9.73262919662034,-10.10986525356736,-29.28594825024673,-29.247429829525966,-34.20816977526369,-33.83093371831667,-24.098304521696328,-18.672280218041397,-38.63230789388891,-29.552541401633906,-30.33152558368164,12.51173953876656,15.40799582485338,2018-08-17 02:59:09,2018-08-17 02:59:08,1534467549.0,1534467548.0,single
