file_name,,file_value_range,measurement,file_name,num_bats,groupsize
matching_annotaudio_Aditya_2018-08-16_2324_257_hp.WAV,0,0.8799999999999955,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_257_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_260_hp.WAV,0,0.8599999999999994,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_260_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_26_hp.WAV,0,4.97999999999999,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_26_hp.WAV,2,multiple
matching_annotaudio_Aditya_2018-08-16_2324_280_hp.WAV,0,0.21000000000000796,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_280_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_285_hp.WAV,0,,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_285_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_287_hp.WAV,0,0.3500000000000085,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_287_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_28_hp.WAV,0,4.459999999999994,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_28_hp.WAV,2,multiple
matching_annotaudio_Aditya_2018-08-16_2324_29_hp.WAV,0,0.14999999999999147,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_29_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_30_hp.WAV,0,2.1000000000000085,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_30_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_31_hp.WAV,0,3.0,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_31_hp.WAV,2,multiple
matching_annotaudio_Aditya_2018-08-16_2324_41_hp.WAV,0,0.7000000000000028,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_41_hp.WAV,2,multiple
matching_annotaudio_Aditya_2018-08-16_2324_49_hp.WAV,0,5.409999999999997,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_49_hp.WAV,3,multiple
matching_annotaudio_Aditya_2018-08-16_2324_52_hp.WAV,0,0.7400000000000091,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_52_hp.WAV,2,multiple
matching_annotaudio_Aditya_2018-08-16_2324_59_hp.WAV,0,3.1299999999999955,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_59_hp.WAV,3,multiple
matching_annotaudio_Aditya_2018-08-16_2324_61_hp.WAV,0,0.8199999999999932,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_61_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_68_hp.WAV,0,0.29999999999999716,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_68_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_69_hp.WAV,0,2.1400000000000006,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_69_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_7_hp.WAV,0,2.549999999999997,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_7_hp.WAV,2,multiple
matching_annotaudio_Aditya_2018-08-16_2324_80_hp.WAV,0,2.280000000000001,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_80_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_84_hp.WAV,0,,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_84_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_85_hp.WAV,0,1.4200000000000017,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_85_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_86_hp.WAV,0,2.3200000000000074,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_86_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_88_hp.WAV,0,1.9399999999999977,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_88_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_90_hp.WAV,0,1.9000000000000057,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_90_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_91_hp.WAV,0,2.200000000000003,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_91_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_92_hp.WAV,0,1.0300000000000011,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_92_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_94_hp.WAV,0,0.8199999999999932,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_94_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-16_2324_95_hp.WAV,0,0.4899999999999949,dominant_frequencies,matching_annotaudio_Aditya_2018-08-16_2324_95_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_01_10_hp.WAV,0,0.20000000000000284,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_01_10_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_01_13_hp.WAV,0,0.06999999999999318,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_01_13_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_01_14_hp.WAV,0,0.06999999999999318,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_01_14_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_01_16_hp.WAV,0,0.39000000000000057,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_01_16_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_01_24_hp.WAV,0,2.019999999999996,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_01_24_hp.WAV,2,multiple
matching_annotaudio_Aditya_2018-08-17_01_28_hp.WAV,0,5.400000000000006,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_01_28_hp.WAV,4,multiple
matching_annotaudio_Aditya_2018-08-17_01_29_hp.WAV,0,1.8900000000000006,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_01_29_hp.WAV,3,multiple
matching_annotaudio_Aditya_2018-08-17_01_32_hp.WAV,0,0.1799999999999926,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_01_32_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_01_33_hp.WAV,0,0.7800000000000011,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_01_33_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_01_34_hp.WAV,0,0.10000000000000853,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_01_34_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_01_36_hp.WAV,0,1.0,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_01_36_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_01_37_hp.WAV,0,,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_01_37_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_01_39_hp.WAV,0,3.719999999999999,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_01_39_hp.WAV,2,multiple
matching_annotaudio_Aditya_2018-08-17_01_40_hp.WAV,0,1.0600000000000023,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_01_40_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,0,2.5400000000000063,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_01_44_hp.WAV,2,multiple
matching_annotaudio_Aditya_2018-08-17_01_46_hp.WAV,0,0.9099999999999966,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_01_46_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,0,2.200000000000003,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_01_47_hp.WAV,2,multiple
matching_annotaudio_Aditya_2018-08-17_01_57_hp.WAV,0,0.539999999999992,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_01_57_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_01_58_hp.WAV,0,2.1599999999999966,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_01_58_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_01_65_hp.WAV,0,0.060000000000002274,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_01_65_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_01_75_hp.WAV,0,0.8800000000000097,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_01_75_hp.WAV,2,multiple
matching_annotaudio_Aditya_2018-08-17_01_76_hp.WAV,0,,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_01_76_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_01_77_hp.WAV,0,1.3799999999999955,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_01_77_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_01_80_hp.WAV,0,1.3200000000000074,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_01_80_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_01_81_hp.WAV,0,0.1599999999999966,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_01_81_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_01_82_hp.WAV,0,1.0999999999999943,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_01_82_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_01_83_hp.WAV,0,0.8400000000000034,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_01_83_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_01_84_hp.WAV,0,1.1700000000000017,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_01_84_hp.WAV,1,single
matching_annotaudio_Aditya_2018-08-17_12_100_hp.WAV,0,,dominant_frequencies,matching_annotaudio_Aditya_2018-08-17_12_100_hp.WAV,1,single
